category_label	category_name
121256	Allegro > Home and Garden > Garden > Gardening Tools > Saws
121340	Allegro > Business and Services > Industry > Construction > Concrete Mixers
121343	Allegro > Business and Services > Industry > Construction > Shears
121345	Allegro > Business and Services > Industry > Construction > Saws
121347	Allegro > Business and Services > Industry > Construction > Compressors
121351	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Other
121352	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Cleaning machines
121353	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Slicers
121354	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Mixers
121355	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Shredders
121356	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Fryers
121357	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Grills
121358	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Kitchens
121359	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Pizza ovens
121361	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Spits
121362	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Kabob equipment
121363	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Ice cream machines
121364	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Coolers, refrigerators
121365	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Freezers
121366	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Popcorn machines
121367	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Cotton candy machines
121368	Allegro > Business and Services > Industry > Machinery and equipment > Food Service > Production lines
121369	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Other
121370	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Briquetting press for sawdust
121373	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Milling machines
121377	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Splitters
121381	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Saws and chainsaws
121385	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Grinders and floor sanders
121387	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Wood transport
121389	Allegro > Business and Services > Industry > Machinery and equipment > Forestry and wood industry > Winches, jacks
121394	Allegro > Business and Services > Industry > Polygraphy > Print preparation
121398	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metal industry and metallurgy
121399	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Food Industry
121402	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Other
121403	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Workshop cranes
121405	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Saws and cutters
121406	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Presses and guillotines
121407	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Bench grinders
121408	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Lathes
121409	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Metalworking > Lacquer spray equipment
121420	Allegro > Business and Services > Industry > Machinery and equipment > Industrial automation > Plastics > Sealers
121426	Allegro > Business and Services > Industry > Materials and accessories > Upholstery
121430	Allegro > Business and Services > Industry > Materials and accessories > Masonry
121438	Allegro > Business and Services > Industry > Materials and accessories > Other
121439	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Other
121440	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Sensors and transducers
121441	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Inverters
121442	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Power hydraulics
121443	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Cables and cords
121445	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Sensors and measuring tools
121447	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Pneumatics
121448	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Controllers and regulators
121449	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Network devices
121451	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Safety provisions and fuses
121455	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Drives > Fans
121456	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Drives > Engines
121457	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Connectors > Switches and limit switches
121458	Allegro > Business and Services > Industry > Materials and accessories > Industrial automation > Connectors > Contactors and relays
121460	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Other
121463	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Readers and scanners
121464	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Printers and Cash Registers > Label printers
121465	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Printers and Cash Registers > Cash registers
121467	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Baskets and carts
121469	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Pallets and containers
121470	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Banknote testers
121472	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Scales
121473	Allegro > Business and Services > Industry > Materials and accessories > Retail and warehouse > Pallet carts
121474	Allegro > Business and Services > Industry > Construction > Materials and Accessories > Formworks and props
121477	Allegro > Business and Services > Industry > Construction > Materials and Accessories > Cutting Discs and Accessories
121480	Allegro > Business and Services > Industry > Materials and accessories > Wood industry > Discs
121481	Allegro > Business and Services > Industry > Polygraphy > Other
121483	Allegro > Business and Services > Industry > Polygraphy > Paper, printing foil
121488	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Other
121489	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Cutters
121490	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Roller bearings
121491	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Locksmith and assembly tools
121492	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Turning knives
121494	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Manual grinding machine
121495	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Discs and grinding wheels
121496	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Grips and mounting fixtures
121498	Allegro > Business and Services > Industry > Materials and accessories > Metalworking > Drills
121499	Allegro > Business and Services > Industry > Materials and accessories > Measurement instruments > Other
121501	Allegro > Business and Services > Industry > Materials and accessories > Measurement instruments > Protractors
121505	Allegro > Business and Services > Industry > Materials and accessories > Measurement instruments > Calipers
121508	Allegro > Business and Services > Industry > Materials and accessories > Energy industry > Other
121512	Allegro > Business and Services > Industry > Materials and accessories > Energy industry > Cable line
121514	Allegro > Business and Services > Industry > Materials and accessories > Metal industry and metallurgy > Raw materials
121515	Allegro > Business and Services > Industry > Materials and accessories > Metal industry and metallurgy > Accessories
121517	Allegro > Business and Services > Industry > Materials and accessories > Plastics > Raw materials
121520	Allegro > Business and Services > Industry > Materials and accessories > Plastics > Other
121521	Allegro > Business and Services > Industry > Materials and accessories > Welding > Other
121522	Allegro > Business and Services > Industry > Materials and accessories > Welding > Burners
121523	Allegro > Business and Services > Industry > Materials and accessories > Welding > Reducers
121525	Allegro > Business and Services > Industry > Materials and accessories > Welding > Welding material
121526	Allegro > Business and Services > Industry > Indoor Furnishing > Other
121530	Allegro > Business and Services > Industry > Indoor Furnishing > Lighting systems
121533	Allegro > Business and Services > Industry > Indoor Furnishing > Food Service > Other
121535	Allegro > Business and Services > Industry > Indoor Furnishing > Food Service > Venue furniture
121536	Allegro > Business and Services > Industry > Indoor Furnishing > Food Service > Decorative elements
121537	Allegro > Business and Services > Industry > Construction > Temporary facilities > Other
121542	Allegro > Business and Services > Industry > Construction > Temporary facilities > Portable restrooms
121549	Allegro > Business and Services > Industry > Agriculture > Equipment > Feeding systems, Automatic Feeders and Accessories
121554	Allegro > Business and Services > Industry > Agriculture > Indoor Furnishing > Ventilation
121555	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Other
121556	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Display cabinets and showcases
121557	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Warehouse shelving units
121558	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Counters
121560	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Mannequins
121561	Allegro > Business and Services > Industry > Indoor Furnishing > Warehouses and retail outlets > Racks and hangers
121563	Allegro > Business and Services > Industry > Agriculture > Equipment > Hand tools
121566	Allegro > Business and Services > Industry > Materials and accessories > Wood industry > Other
